subject,region,t,ref,rho
15,MFC,-0.1,category,0.0262039413584601
15,MFC,-0.1,low-level,0.006637459547482351
15,MFC,-0.075,alexnet conv1,0.0012061749517954016
15,MFC,-0.075,alexnet conv4,0.0010954514200307046
15,MFC,-0.075,resnet50 avgpool,-0.008346799678341317
15,MFC,-0.075,clip ln_post,0.012956512220960205
15,MFC,-0.075,category,0.017632914289567137
15,MFC,-0.075,low-level,0.01363864121708206
15,MFC,-0.05,alexnet conv1,0.0025201657203592787
15,MFC,-0.05,alexnet conv4,0.018032032651361565
15,MFC,-0.05,resnet50 avgpool,0.0031315542795675214
15,MFC,-0.05,clip ln_post,0.02626614991625652
15,MFC,-0.05,category,0.03976918508791777
15,MFC,-0.05,low-level,0.023161767065409924
15,MFC,-0.025,alexnet conv1,0.00931144902937026
15,MFC,-0.025,alexnet conv4,0.034185541264912286
15,MFC,-0.025,resnet50 avgpool,0.01870858946677875
15,MFC,-0.025,clip ln_post,0.04126880265444965
15,MFC,-0.025,category,0.04270483320496591
15,MFC,-0.025,low-level,0.015344899653321762
15,MFC,-0.0,alexnet conv1,0.003394841831516226
15,MFC,-0.0,alexnet conv4,0.018622250467921417
15,MFC,-0.0,resnet50 avgpool,0.007585389134552414
15,MFC,-0.0,clip ln_post,0.039931327858619886
15,MFC,-0.0,category,0.024660966230186585
15,MFC,-0.0,low-level,0.011258313229665707
15,MFC,0.025,alexnet conv1,-0.001580695086998446
15,MFC,0.025,alexnet conv4,0.004033997860746556
15,MFC,0.025,resnet50 avgpool,0.005705664959527057
15,MFC,0.025,clip ln_post,0.02738951217840608
15,MFC,0.025,category,0.016304928297538882
15,MFC,0.025,low-level,0.010250591034554236
15,MFC,0.05,alexnet conv1,0.0136274598044567
15,MFC,0.05,alexnet conv4,0.0027826429783228868
15,MFC,0.05,resnet50 avgpool,0.0035152566726533705
15,MFC,0.05,clip ln_post,0.02660902348021261
15,MFC,0.05,category,0.009522306432810048
15,MFC,0.05,low-level,0.030096699549846416
15,MFC,0.075,alexnet conv1,0.00264348988741508
15,MFC,0.075,alexnet conv4,0.00010964260281042303
15,MFC,0.075,resnet50 avgpool,0.009325348068144442
15,MFC,0.075,clip ln_post,0.02731162891141311
15,MFC,0.075,category,0.008264715113711657
15,MFC,0.075,low-level,0.01849323007913341
15,MFC,0.1,alexnet conv1,0.008322397425287158
15,MFC,0.1,alexnet conv4,0.011287232509229233
15,MFC,0.1,resnet50 avgpool,0.0163253006039258
15,MFC,0.1,clip ln_post,0.029915825178779536
15,MFC,0.1,category,0.01747309935642907
15,MFC,0.1,low-level,0.016176351493687235
15,MFC,0.125,alexnet conv1,0.00599941988749988
15,MFC,0.125,alexnet conv4,0.0009558118305473527
15,MFC,0.125,resnet50 avgpool,0.005262849767667612
15,MFC,0.125,clip ln_post,0.014629627539010294
15,MFC,0.125,category,0.005620158482022155
15,MFC,0.125,low-level,0.005346814266854895
15,MFC,0.15,alexnet conv1,-0.002153827460206543
15,MFC,0.15,alexnet conv4,-0.015105321657779917
15,MFC,0.15,resnet50 avgpool,-0.010860512043423665
15,MFC,0.15,clip ln_post,0.0036796883584202934
15,MFC,0.15,category,0.0026769001300626853
15,MFC,0.15,low-level,-0.0009405273984785728
15,MFC,0.175,alexnet conv1,-0.0038668549925205526
15,MFC,0.175,alexnet conv4,0.0014364514811942078
15,MFC,0.175,resnet50 avgpool,0.0038167359737047973
15,MFC,0.175,clip ln_post,0.03305527942197114
15,MFC,0.175,category,0.013538607907267991
15,MFC,0.175,low-level,-0.005109957119306747
15,MFC,0.2,alexnet conv1,-0.018402722013012802
15,MFC,0.2,alexnet conv4,-0.008802300884380953
15,MFC,0.2,resnet50 avgpool,-0.01307407411846394
15,MFC,0.2,clip ln_post,0.009820598785282006
15,MFC,0.2,category,-0.005882711586463271
15,MFC,0.2,low-level,-0.012010829870687778
15,MFC,0.225,alexnet conv1,0.00029749226802336756
15,MFC,0.225,alexnet conv4,0.0021716845354049436
15,MFC,0.225,resnet50 avgpool,-0.008709859711337649
15,MFC,0.225,clip ln_post,0.015420579178422858
15,MFC,0.225,category,-0.0014744830140714861
15,MFC,0.225,low-level,-0.008836315511608218
15,MFC,0.25,alexnet conv1,-0.00729021337299141
15,MFC,0.25,alexnet conv4,-0.0035754439566914984
15,MFC,0.25,resnet50 avgpool,-0.009404893807090932
15,MFC,0.25,clip ln_post,0.00623882390341868
15,MFC,0.25,category,-0.002678802688790519
15,MFC,0.25,low-level,-0.01746295496992382
15,MFC,0.275,alexnet conv1,-0.0003293450373420842
15,MFC,0.275,alexnet conv4,-0.012260957797260231
15,MFC,0.275,resnet50 avgpool,-0.011211235632408327
15,MFC,0.275,clip ln_post,-0.0004589034742235786
15,MFC,0.275,category,-0.018721177881888287
15,MFC,0.275,low-level,-0.009914694375666649
15,MFC,0.3,alexnet conv1,0.007830761618095037
15,MFC,0.3,alexnet conv4,-0.00974285566854093
15,MFC,0.3,resnet50 avgpool,-0.0058859239582235495
15,MFC,0.3,clip ln_post,-0.003022886284830624
15,MFC,0.3,category,-0.023905650415236415
15,MFC,0.3,low-level,-0.0035402436905516465
15,MFC,0.325,alexnet conv1,0.03154655390570465
15,MFC,0.325,alexnet conv4,-0.0074355814026556815
15,MFC,0.325,resnet50 avgpool,0.00033375252112583014
15,MFC,0.325,clip ln_post,-0.01117534105869874
15,MFC,0.325,category,-0.021285827047008755
15,MFC,0.325,low-level,-0.0032183121182581
15,MFC,0.35,alexnet conv1,0.022389225047591162
15,MFC,0.35,alexnet conv4,0.0011192221914901183
15,MFC,0.35,resnet50 avgpool,0.010662887300871624
15,MFC,0.35,clip ln_post,0.016747156083975923
15,MFC,0.35,category,-0.015372674520900138
15,MFC,0.35,low-level,-0.009059149579354647
15,MFC,0.375,alexnet conv1,0.013508204827473174
15,MFC,0.375,alexnet conv4,-0.0034806991645653157
15,MFC,0.375,resnet50 avgpool,0.022891581543592065
15,MFC,0.375,clip ln_post,0.017056786652551382
15,MFC,0.375,category,-0.016032862399458597
15,MFC,0.375,low-level,-0.009663846366765491
15,MFC,0.4,alexnet conv1,0.01405863608171908
15,MFC,0.4,alexnet conv4,0.0038723659581726706
15,MFC,0.4,resnet50 avgpool,0.01621074146584199
15,MFC,0.4,clip ln_post,0.009504767776251997
15,MFC,0.4,category,-0.015551515041316548
15,MFC,0.4,low-level,-0.015337302543115567
15,MFC,0.425,alexnet conv1,-0.010394910353712948
15,MFC,0.425,alexnet conv4,-0.014528795071000055
15,MFC,0.425,resnet50 avgpool,-0.004579090518040953
15,MFC,0.425,clip ln_post,0.0009234645080409129
15,MFC,0.425,category,-0.02410351652293117
15,MFC,0.425,low-level,-0.0180012189270138
15,MFC,0.45,alexnet conv1,0.00852166208687862
15,MFC,0.45,alexnet conv4,-0.009163464861670606
15,MFC,0.45,resnet50 avgpool,-0.01317534314645422
15,MFC,0.45,clip ln_post,-0.012309678535401904
15,MFC,0.45,category,-0.03268025126800764
15,MFC,0.45,low-level,-0.0019057389614375328
15,MFC,0.475,alexnet conv1,0.01437498419685091
15,MFC,0.475,alexnet conv4,-0.005267071995371266
15,MFC,0.475,resnet50 avgpool,-0.007247994317799737
15,MFC,0.475,clip ln_post,0.00515909991912654
15,MFC,0.475,category,-0.028711513761745546
15,MFC,0.475,low-level,-0.0002199070216809798
15,MFC,0.5,alexnet conv1,-0.005603374606712619
15,MFC,0.5,alexnet conv4,-0.007942527416675555
15,MFC,0.5,resnet50 avgpool,-0.007176195504845951
15,MFC,0.5,clip ln_post,-6.666963591889993e-05
15,MFC,0.5,category,-0.028968359190003155
15,MFC,0.5,low-level,-0.007559110156860803
15,MFC,0.525,alexnet conv1,0.0057621149035146394
15,MFC,0.525,alexnet conv4,-0.005394207604909649
15,MFC,0.525,resnet50 avgpool,0.001275625039838112
15,MFC,0.525,clip ln_post,0.0004812501902499397
15,MFC,0.525,category,-0.017948739038387614
15,MFC,0.525,low-level,0.0009073955567460059
15,MFC,0.55,alexnet conv1,0.034342350065714046
15,MFC,0.55,alexnet conv4,0.0007323720559651467
15,MFC,0.55,resnet50 avgpool,-5.525463954038244e-07
15,MFC,0.55,clip ln_post,-0.006094105075495945
15,MFC,0.55,category,-0.01930526341133338
15,MFC,0.55,low-level,0.023642134470165162
15,MFC,0.575,alexnet conv1,0.042890713191962394
15,MFC,0.575,alexnet conv4,0.015102850502763738
15,MFC,0.575,resnet50 avgpool,0.0013501479226304628
15,MFC,0.575,clip ln_post,-0.013700879205380679
15,MFC,0.575,category,-0.01959825745541984
15,MFC,0.575,low-level,0.030279213839952725
15,MFC,0.6,alexnet conv1,0.042102440516560195
15,MFC,0.6,alexnet conv4,0.003030725033402155
15,MFC,0.6,resnet50 avgpool,-0.0009437685744189591
15,MFC,0.6,clip ln_post,-0.01223262811530813
15,MFC,0.6,category,-0.005890321821374607
15,MFC,0.6,low-level,0.023907886733440305
15,MFC,0.625,alexnet conv1,0.051420330013827904
15,MFC,0.625,alexnet conv4,0.002808353300394738
15,MFC,0.625,resnet50 avgpool,0.0042500370576597085
15,MFC,0.625,clip ln_post,-0.0017778365528198145
15,MFC,0.625,category,0.005072221568405912
15,MFC,0.625,low-level,0.026463826208326505
15,MFC,0.65,alexnet conv1,0.025661158330039964
15,MFC,0.65,alexnet conv4,-0.017954597220805685
15,MFC,0.65,resnet50 avgpool,-0.007079818848292527
15,MFC,0.65,clip ln_post,-0.03839830641017998
15,MFC,0.65,category,-0.032495703071407714
15,MFC,0.65,low-level,0.006863019295989781
15,MFC,0.675,alexnet conv1,0.033973988486982215
15,MFC,0.675,alexnet conv4,-0.011894176533437713
15,MFC,0.675,resnet50 avgpool,-0.005225329773220527
15,MFC,0.675,clip ln_post,-0.026019272831159065
15,MFC,0.675,category,-0.036243743765241046
15,MFC,0.675,low-level,0.014758857347714928
15,MFC,0.7,alexnet conv1,0.0256569038838876
15,MFC,0.7,alexnet conv4,-0.00457414981893103
15,MFC,0.7,resnet50 avgpool,0.006028706457378718
15,MFC,0.7,clip ln_post,-0.010716461748311696
15,MFC,0.7,category,-0.022024019833408414
15,MFC,0.7,low-level,0.017995661244611046
15,MFC,0.725,alexnet conv1,0.011156670467670373
15,MFC,0.725,alexnet conv4,-0.009498270926069308
15,MFC,0.725,resnet50 avgpool,0.01874692942074554
15,MFC,0.725,clip ln_post,0.0023527055004134664
15,MFC,0.725,category,-0.012950717260367233
15,MFC,0.725,low-level,0.008150950172313286
15,MFC,0.75,alexnet conv1,-0.010117921906449636
15,MFC,0.75,alexnet conv4,-0.0037346401445427866
15,MFC,0.75,resnet50 avgpool,0.024144305710085977
15,MFC,0.75,clip ln_post,0.026171055553961823
15,MFC,0.75,category,-4.566140946802021e-05
15,MFC,0.75,low-level,-0.001112193736903684
15,MFC,0.775,alexnet conv1,-0.017096326743732685
15,MFC,0.775,alexnet conv4,-0.0002016182192698439
15,MFC,0.775,resnet50 avgpool,0.032718406544087586
15,MFC,0.775,clip ln_post,0.04528867594728103
15,MFC,0.775,category,0.016367712735557413
15,MFC,0.775,low-level,0.010644796641920064
15,MFC,0.8,alexnet conv1,-0.007791709636411715
15,MFC,0.8,alexnet conv4,0.012407656448856294
15,MFC,0.8,resnet50 avgpool,0.043961243641914685
15,MFC,0.8,clip ln_post,0.053847700158208056
15,MFC,0.8,category,0.027522414556849183
15,MFC,0.8,low-level,0.010673290637960596
15,MFC,0.825,alexnet conv1,-0.0002857083704071023
15,MFC,0.825,alexnet conv4,0.029638203638999043
15,MFC,0.825,resnet50 avgpool,0.0399665716196655
15,MFC,0.825,clip ln_post,0.04990919616852023
15,MFC,0.825,category,0.03452573323400678
15,MFC,0.825,low-level,0.005633880644875191
15,MFC,0.85,alexnet conv1,0.016713855095387614
15,MFC,0.85,alexnet conv4,0.020206940642560105
15,MFC,0.85,resnet50 avgpool,0.03543839430520104
15,MFC,0.85,clip ln_post,0.05634902775160566
15,MFC,0.85,category,0.022280865261666033
15,MFC,0.85,low-level,0.00471157439006546
15,MFC,0.875,alexnet conv1,0.026537543629901066
15,MFC,0.875,alexnet conv4,0.016359719572684398
15,MFC,0.875,resnet50 avgpool,0.025506736916287735
15,MFC,0.875,clip ln_post,0.03895575484255528
15,MFC,0.875,category,0.011858648550590416
15,MFC,0.875,low-level,0.01718177006971583
15,MFC,0.9,alexnet conv1,0.03736263148896633
15,MFC,0.9,alexnet conv4,0.040331698466146676
15,MFC,0.9,resnet50 avgpool,0.047290931715523885
15,MFC,0.9,clip ln_post,0.06618661210304842
15,MFC,0.9,category,0.02614496203789724
15,MFC,0.9,low-level,0.02770361144581784
15,MFC,0.925,alexnet conv1,0.02592772733098995
15,MFC,0.925,alexnet conv4,0.028315591213559938
15,MFC,0.925,resnet50 avgpool,0.032069006659089405
15,MFC,0.925,clip ln_post,0.04314730736119126
15,MFC,0.925,category,0.015698012063359783
15,MFC,0.925,low-level,0.020160821544151893
15,MFC,0.95,alexnet conv1,0.032072101241088155
15,MFC,0.95,alexnet conv4,0.018654810432189358
15,MFC,0.95,resnet50 avgpool,0.035221079257718904
15,MFC,0.95,clip ln_post,0.030267726352064605
15,MFC,0.95,category,0.015502048514392863
15,MFC,0.95,low-level,0.02401191688248517
15,MFC,0.975,alexnet conv1,0.029745963073482273
15,MFC,0.975,alexnet conv4,-7.239646517738563e-05
15,MFC,0.975,resnet50 avgpool,0.022051789957777596
15,MFC,0.975,clip ln_post,0.011034862178626453
15,MFC,0.975,category,-0.0033408931260768123
15,MFC,0.975,low-level,0.02458200944505733
15,MFC,1.0,alexnet conv1,0.021551965831845425
15,MFC,1.0,alexnet conv4,-0.004636711602639202
15,MFC,1.0,resnet50 avgpool,0.011752054512481132
15,MFC,1.0,clip ln_post,0.008878805201769067
15,MFC,1.0,category,-0.014309144192040834
15,MFC,1.0,low-level,0.03345328036259519
15,MFC,1.025,alexnet conv1,0.019679115462852687
15,MFC,1.025,alexnet conv4,0.013404079634004612
15,MFC,1.025,resnet50 avgpool,0.012887762884176972
15,MFC,1.025,clip ln_post,0.03211104690189073
15,MFC,1.025,category,-0.009267363563280269
15,MFC,1.025,low-level,0.023213952897710527
15,MFC,1.05,alexnet conv1,0.021877296450478045
15,MFC,1.05,alexnet conv4,0.029972982317716335
15,MFC,1.05,resnet50 avgpool,0.028438807448812557
15,MFC,1.05,clip ln_post,0.0289013677169649
15,MFC,1.05,category,0.006955754708961746
15,MFC,1.05,low-level,0.017076383523980207
15,MFC,1.075,alexnet conv1,-0.0023107812440275053
15,MFC,1.075,alexnet conv4,0.01821915256871119
15,MFC,1.075,resnet50 avgpool,0.03125078371376492
15,MFC,1.075,clip ln_post,0.035475308592812345
15,MFC,1.075,category,0.021651118322752915
15,MFC,1.075,low-level,0.004812988401074942
15,MFC,1.1,alexnet conv1,0.004876254157887463
15,MFC,1.1,alexnet conv4,0.013823037064593119
15,MFC,1.1,resnet50 avgpool,0.033832240200030686
15,MFC,1.1,clip ln_post,0.030844837703688583
15,MFC,1.1,category,0.020473434470223564
15,MFC,1.1,low-level,-0.007937377297649005
15,MFC,1.125,alexnet conv1,0.01852007771244478
15,MFC,1.125,alexnet conv4,0.007173137974063222
15,MFC,1.125,resnet50 avgpool,0.013972983335819313
15,MFC,1.125,clip ln_post,0.023071402371386083
15,MFC,1.125,category,0.015688499269720612
15,MFC,1.125,low-level,0.0076914087728052185
15,MFC,1.15,alexnet conv1,0.006128081040584756
15,MFC,1.15,alexnet conv4,-0.004201881753292926
15,MFC,1.15,resnet50 avgpool,-0.0060577964947204155
15,MFC,1.15,clip ln_post,0.012149361145535453
15,MFC,1.15,category,0.0041513831441341706
15,MFC,1.15,low-level,-0.0024759346230455678
15,MFC,1.175,alexnet conv1,0.02962184149982086
15,MFC,1.175,alexnet conv4,0.019078505585660908
15,MFC,1.175,resnet50 avgpool,-0.0010450150494951409
15,MFC,1.175,clip ln_post,0.02945604375182856
15,MFC,1.175,category,0.027343574036432772
15,MFC,1.175,low-level,0.024150947543287872
15,MFC,1.2,alexnet conv1,0.03050904253291443
15,MFC,1.2,alexnet conv4,0.025070924404255755
15,MFC,1.2,resnet50 avgpool,0.013438189305655573
15,MFC,1.2,clip ln_post,0.03499306124157478
15,MFC,1.2,category,0.0329903683406446
15,MFC,1.2,low-level,0.020421376971649852
16,MTL,-0.2,alexnet conv1,0.01922243164469369
16,MTL,-0.2,alexnet conv4,-0.026901458987471427
16,MTL,-0.2,resnet50 avgpool,-0.03812548378269892
16,MTL,-0.2,clip ln_post,0.004208842935521548
16,MTL,-0.2,category,-0.029188934753808533
16,MTL,-0.2,low-level,0.025325581507725497
16,MTL,-0.175,alexnet conv1,0.005862866856858635
16,MTL,-0.175,alexnet conv4,-0.022633720588817036
16,MTL,-0.175,resnet50 avgpool,-0.0229611469307896
16,MTL,-0.175,clip ln_post,-0.00657638158428714
16,MTL,-0.175,category,-0.010025860737191184
16,MTL,-0.175,low-level,0.025250555518290307
16,MTL,-0.15,alexnet conv1,0.024101672193798263
16,MTL,-0.15,alexnet conv4,-0.007066984641560377
16,MTL,-0.15,resnet50 avgpool,-0.02447428776089048
16,MTL,-0.15,clip ln_post,0.002777132802430578
16,MTL,-0.15,category,-0.0009365827978104305
16,MTL,-0.15,low-level,0.01871643108071905
16,MTL,-0.125,alexnet conv1,0.0106889982930881
16,MTL,-0.125,alexnet conv4,-0.0023195279124445353
16,MTL,-0.125,resnet50 avgpool,-0.010544757234964886
16,MTL,-0.125,clip ln_post,0.014490282330484711
16,MTL,-0.125,category,-0.0053724454189362095
16,MTL,-0.125,low-level,0.01852535047960367
16,MTL,-0.1,alexnet conv1,-0.0013246687959452795
16,MTL,-0.1,alexnet conv4,0.0005540399658666761
16,MTL,-0.1,resnet50 avgpool,-0.01260471430704381
16,MTL,-0.1,clip ln_post,0.007433953091168228
16,MTL,-0.1,category,-2.5811336947531546e-05
16,MTL,-0.1,low-level,0.0026146235854257356
16,MTL,-0.075,alexnet conv1,0.032575231357775895
16,MTL,-0.075,alexnet conv4,0.024482076606035706
16,MTL,-0.075,resnet50 avgpool,-0.0026216056995017676
16,MTL,-0.075,clip ln_post,0.0210685517473754
16,MTL,-0.075,category,0.003093673099854138
16,MTL,-0.075,low-level,0.02676044894870656
16,MTL,-0.05,alexnet conv1,0.034367406950942314
16,MTL,-0.05,alexnet conv4,0.0028965945219766235
16,MTL,-0.05,resnet50 avgpool,-0.020246275748542007
16,MTL,-0.05,clip ln_post,0.005025737997172591
16,MTL,-0.05,category,-0.021478719674195894
16,MTL,-0.05,low-level,0.007518512430497251
16,MTL,-0.025,alexnet conv1,-0.00016006035822626946
16,MTL,-0.025,alexnet conv4,-0.0031716816264091485
16,MTL,-0.025,resnet50 avgpool,-0.028799259019560482
16,MTL,-0.025,clip ln_post,0.007807711186018343
16,MTL,-0.025,category,-0.021054676281486447
16,MTL,-0.025,low-level,-0.007950498490184376
16,MTL,-0.0,alexnet conv1,-0.022462914736552344
16,MTL,-0.0,alexnet conv4,-0.014102650099277064
16,MTL,-0.0,resnet50 avgpool,-0.02180275073181155
16,MTL,-0.0,clip ln_post,-0.010665951174014839
16,MTL,-0.0,category,-0.02996696219608413
16,MTL,-0.0,low-level,-0.011517924704390394
16,MTL,0.025,alexnet conv1,-0.032967278086915484
16,MTL,0.025,alexnet conv4,-0.010670296055560101
16,MTL,0.025,resnet50 avgpool,-0.014428880677431324
16,MTL,0.025,clip ln_post,-0.0019937846489970447
16,MTL,0.025,category,-0.014387976681324015
16,MTL,0.025,low-level,-0.006293169838020686
16,MTL,0.05,alexnet conv1,-0.04437322278578735
16,MTL,0.05,alexnet conv4,-0.019277522777048445
16,MTL,0.05,resnet50 avgpool,-0.009447594790695875
16,MTL,0.05,clip ln_post,0.0025959254429793062
16,MTL,0.05,category,-0.004904154020030994
16,MTL,0.05,low-level,-0.015476713769113894
16,MTL,0.075,alexnet conv1,-0.04324499505273196
16,MTL,0.075,alexnet conv4,-0.02770775188293898
16,MTL,0.075,resnet50 avgpool,-0.017677693165202388
16,MTL,0.075,clip ln_post,0.0006121368880934603
16,MTL,0.075,category,-0.001994847612659224
16,MTL,0.075,low-level,-0.015877036658105487
16,MTL,0.1,alexnet conv1,-0.018732823692241843
16,MTL,0.1,alexnet conv4,0.0026508691523975596
16,MTL,0.1,resnet50 avgpool,0.026234837039095498
16,MTL,0.1,clip ln_post,0.01775040543355079
16,MTL,0.1,category,0.011047252213543503
16,MTL,0.1,low-level,-0.010709445035364714
16,MTL,0.125,alexnet conv1,0.000309833871549904
16,MTL,0.125,alexnet conv4,-0.006087523031762516
16,MTL,0.125,resnet50 avgpool,-0.0061077322593080996
16,MTL,0.125,clip ln_post,-0.0047348438778817194
16,MTL,0.125,category,-0.020859247587455138
16,MTL,0.125,low-level,-0.01135373650394205
16,MTL,0.15,alexnet conv1,0.017500572697157497
16,MTL,0.15,alexnet conv4,-0.01244364246366987
16,MTL,0.15,resnet50 avgpool,-0.006008745947609655
16,MTL,0.15,clip ln_post,-0.016807103394011792
16,MTL,0.15,category,-0.02717565047190107
16,MTL,0.15,low-level,0.010323418076132317
16,MTL,0.175,alexnet conv1,0.0038289299330724435
16,MTL,0.175,alexnet conv4,-0.026547901930003753
16,MTL,0.175,resnet50 avgpool,-0.0036338402471004978
16,MTL,0.175,clip ln_post,-0.04157021725800054
16,MTL,0.175,category,-0.037832045297381954
16,MTL,0.175,low-level,0.008932110017806234
16,MTL,0.2,alexnet conv1,0.035230895850691356
16,MTL,0.2,alexnet conv4,-0.029817542002637396
16,MTL,0.2,resnet50 avgpool,-0.021530255814012533
16,MTL,0.2,clip ln_post,-0.043862656205862695
16,MTL,0.2,category,-0.04386083614155539
16,MTL,0.2,low-level,0.01986718176240681
16,MTL,0.225,alexnet conv1,0.061684271012825885
16,MTL,0.225,alexnet conv4,0.0075006046387937385
16,MTL,0.225,resnet50 avgpool,0.015753213676687906
16,MTL,0.225,clip ln_post,0.011974366591210693
16,MTL,0.225,category,-0.014469098026016257
16,MTL,0.225,low-level,0.017144427548137886
16,MTL,0.25,alexnet conv1,0.05618010054080466
16,MTL,0.25,alexnet conv4,0.04836455136866226
16,MTL,0.25,resnet50 avgpool,0.05271109961212205
16,MTL,0.25,clip ln_post,0.057417679237010945
16,MTL,0.25,category,0.015147567454351373
16,MTL,0.25,low-level,0.024065930321859483
16,MTL,0.275,alexnet conv1,0.05255249710293454
16,MTL,0.275,alexnet conv4,0.06189296865485334
16,MTL,0.275,resnet50 avgpool,0.06070999377629503
16,MTL,0.275,clip ln_post,0.0636595581783734
16,MTL,0.275,category,0.022260434450321134
16,MTL,0.275,low-level,0.021467486403714924
16,MTL,0.3,alexnet conv1,0.08178145303158478
